Homestead;4.0;44.7;23.2
Subulussalam;-46.8;85.6;18.3
Delmenhorst;-16.0;22.2;-6.2
Toboali;-25.1;26.6;-6.6
Essaouira;-77.2;98.5;28.9
Tierralta;-8.1;65.6;21.4
Valdosta;-76.3;54.7;24.4
Dondo;-77.0;-20.2;-45.5
Aligudarz;-70.4;89.1;-25.8
Kortrijk;-85.8;58.9;-66.9
Arlit;-80.5;20.8;-32.3
Moju;-93.8;83.1;-72.8
Upland;-27.1;55.5;-6.4
Argao;-48.0;69.9;-37.1
Bamban;-90.6;-30.2;-33.8
Bandar Emam;-67.8;31.0;-58.8
Kuvango;-35.6;57.1;-6.5
Manbij;31.1;72.0;58.4
Pattoki;-5.5;31.9;3.8
Vyborg;82.7;98.0;92.3
Dias d'Avila;-84.7;-57.1;-70.7
Ban Tha Khlong;-96.8;-91.2;-92.2
Usol'ye-Sibirskoye;57.4;73.2;60.4
Newark;14.5;43.8;36.9
Elizabethtown;62.7;62.8;62.7
Hasselt;-76.6;56.7;-43.1
San Pedro Pinula;-40.5;89.8;-37.8
St. Augustine;-36.0;-6.3;-9.1
Viersen;33.7;82.4;67.8
Rancho Cordova;-75.5;99.1;95.6
Kambam;-86.3;84.3;-2.9
Bustos;-28.5;58.6;-7.7
Qorveh;-86.5;-67.0;-84.1
Pehonko;-95.6;-88.9;-94.4
Kropotkin;-22.7;89.9;16.3
Chino Hills;-59.8;18.1;-5.5
Pinheiro;-13.4;40.6;-12.5
Chengbin;-50.5;-38.6;-50.4
Chitembo;39.6;63.1;53.2
Perris;-27.6;28.2;-2.0
Bor;-78.9;56.7;-51.4
Bodhan;-80.8;-8.3;-16.5
Schaumburg;8.1;52.2;20.2
Narra;-36.6;59.5;-7.8
Kendall;-24.6;-15.0;-20.2
Balqash;-82.5;-50.4;-71.0
Villa Victoria;56.3;65.0;62.5
Fray Bartolome de Las Casas;-61.9;-19.6;-46.2
Linkou;-66.5;65.0;43.9
Hermosa;-31.4;46.1;2.2
Basavakalyan;-33.8;-24.4;-28.0
Roosendaal;-98.2;-24.2;-59.0
Palencia;-9.7;89.6;85.9
Camarillo;-49.9;2.5;-12.0
Numan;-8.3;-3.7;-4.9
Puli;-10.5;13.6;13.3
Bebedouro;31.9;83.8;71.7
Khemis el Khechna;-45.6;-36.1;-41.1
Huebampo;62.6;75.7;74.6
Guildford;-82.2;-35.5;-57.4
Anniston;-68.6;-57.4;-62.4
Tres Rios;-67.4;82.1;-18.6
Santa Catalina;-70.6;-62.0;-64.6
Sumter;-40.3;-24.9;-32.6
Honjo;-56.6;37.1;-2.7
Armant;-31.3;85.2;17.6
Unai;-14.1;2.4;-13.0
Jonesboro;14.7;67.0;38.2
Bakhmut;-20.9;-1.2;-2.9
Hammond;-48.3;89.1;75.1
Rheine;-12.4;39.0;33.5
Marburg;-64.6;2.6;-11.8
Tecamachalco;-10.7;8.6;4.6
Santa Ines;46.8;64.1;49.1
Funing;43.3;61.9;50.3
Manaoag;-65.1;40.9;11.2
Daying;48.6;60.4;50.5
Umingan;-37.0;91.3;69.1
Carmichael;-78.7;-5.5;-13.1
Araripina;18.8;42.2;24.7
As Suwayrah;25.8;28.8;28.5
Vorkuta;-29.2;-10.1;-21.7
Harunabad;38.6;82.6;80.2
Fukuchiyama;-72.3;37.0;-23.8
Gelendzhik;-22.1;96.1;24.7
Arlington Heights;89.5;91.0;89.9
Tsubame;-63.8;78.8;-21.1
Balkh;-63.6;-13.7;-62.0
Gandia;26.2;75.7;40.2
Nipani;33.4;93.9;71.7
Morgantown;-45.3;-38.1;-43.0
Siedlce;-51.3;48.8;34.7
Shush;50.7;99.4;79.4
Bongabong;42.0;58.7;42.4
Talakag;-84.2;82.7;52.3
Toyooka;-64.8;83.1;74.2
Nikko;-96.5;-29.2;-36.1
Dongguan;-85.2;-29.3;-30.3
Nagua;23.3;49.1;48.9
Al Musayyib;18.1;70.2;57.5
Ryugasaki;-76.7;-54.9;-61.7
Pyapon;-17.0;71.3;44.6
Kahror Pakka;-13.9;69.3;57.2
Caserta;-38.3;27.1;17.2
Mafra;-85.5;85.9;-67.0
Montepuez;-20.3;86.2;-5.7
Aira;-56.0;41.4;-36.4
Fazilka;-18.0;64.1;37.8
Sarqan;-29.1;64.6;-13.7
Ait Ali;-97.1;-13.6;-54.2
Chernogorsk;-6.7;48.1;-0.8
Tuban;-45.1;-26.9;-35.6
Itapetinga;-80.5;-32.2;-41.7
El Viejo;-33.3;1.5;-10.9
Jablah;-9.7;57.0;39.2
Dschang;17.2;84.5;78.2
Balashov;-92.4;87.0;-6.8
Shostka;-65.2;88.4;-63.4
Gurupi;-17.6;72.3;10.7
Dartford;-48.0;21.4;-2.1
Asti;-89.2;8.2;-79.1
Cotui;-48.4;17.6;-47.0
E'erguna;38.0;92.7;73.1
So-Awa;0.3;84.9;72.2
Wyoming;-90.1;48.4;-77.0
Fancheng;-74.0;-16.5;-18.1
Gravata;38.1;97.9;86.4
Keshod;-87.6;84.1;53.1
Idil;-20.1;-18.0;-20.1
Palma Soriano;-52.6;-19.0;-41.9
Shajapur;-99.1;17.2;-86.8
Stakhanov;-96.5;-40.4;-58.8
Palo;-37.0;73.3;32.9
Ciudad Sandino;-65.3;-63.4;-64.3
Nabari;57.6;63.2;60.6
Ibiuna;-34.4;55.9;29.6
Venado Tuerto;26.3;30.0;27.4
Sangolqui;-50.4;18.2;-23.0
Anzhero-Sudzhensk;81.2;96.7;89.3
Troisdorf;69.4;81.4;70.1
Chintamani;-6.3;39.7;-3.9
Infanta;-37.3;76.2;41.9
Pasco;-25.8;32.1;-7.1
Houmt Souk;75.5;92.4;75.7
Santo Angelo;28.1;81.8;29.1
Kai;32.0;93.6;84.3
Ranaghat;-95.8;-41.5;-63.8
Toyomamachi-teraike;-44.1;74.9;-31.0
Nahavand;46.3;99.2;69.9
Padre Hurtado;-98.8;61.8;-80.3
Daisen;-44.3;75.8;-41.8
Berdychiv;61.3;96.9;61.6
Lod;-63.8;-38.2;-41.1
Lins;-44.4;7.8;-39.3
Surendranagar;-5.7;61.1;29.0
Southfield;-63.0;-21.0;-55.6
Alcala de Guadaira;-90.1;81.3;-69.7
Espinal;-15.7;18.2;17.1
Santa Rosa;63.9;76.2;70.3
Dayong;8.4;94.2;14.5
Quixada;-59.6;-26.4;-32.6
Zhlobin;-51.4;-7.3;-29.1
Tocumen;81.8;88.4;83.5
Pilar;-10.6;1.6;-5.1
Jocotan;22.1;83.0;76.6
San Ramon de la Nueva Oran;23.3;63.1;39.2
Wausau;-47.9;32.9;6.1
Gbawe;-24.2;47.4;-11.5
Tailai;33.3;65.4;46.1
Rochester Hills;-94.4;15.6;-69.5
Villa Elisa;60.6;80.1;67.6
Toba Tek Singh;-89.1;-23.4;-50.6
Tindivanam;-81.2;-1.6;-47.1
Loveland;-46.5;93.0;21.9
Piotrkow Trybunalski;-78.4;52.6;34.4
Jabuticabal;-59.1;-0.2;-36.4
Iju;-80.0;-26.0;-56.9
Ovalle;-74.9;-28.8;-71.3
Catacaos;-89.0;-27.9;-88.3
Rio Largo;64.7;95.5;70.4
Wilhelmshaven;-42.0;6.9;-31.7
Kengtung;84.4;90.7;88.9
Xinglong;-90.2;21.5;-59.0
Srivilliputtur;17.8;59.7;34.1
Alexandria;36.8;60.2;60.0
Pinamungahan;-39.9;-35.7;-39.8
Tiznit;-10.9;77.6;55.6
Goiana;-55.7;93.9;69.8
Shadrinsk;-90.6;35.2;5.3
Zhongcheng;-85.8;-10.3;-68.6
Puqiancun;-50.6;-49.9;-50.5
Bayreuth;-38.9;19.5;18.2
Sentani;-0.7;84.4;60.0
Arjona;33.2;79.4;45.1
Tosu;-87.8;14.5;-40.6
Kyotanabe;-84.4;40.9;-15.8
Pittsburg;76.7;79.5;79.3
Luneburg;-46.7;24.9;2.4
Hammond;-66.5;19.9;-61.4
Dubna;-16.2;64.8;43.4
South Jordan;-22.9;91.0;28.4
Nakatsugawa;-42.8;59.3;-34.6
Battle Creek;15.0;30.5;22.1
Bethlehem;-95.3;1.1;-50.1
Redencao;8.7;53.2;52.7
Fajardo;-21.8;-11.8;-14.8
Bonab;-91.5;5.2;-53.3
Sapiranga;-85.2;-50.5;-70.2
Gangammapeta;-24.0;42.1;-13.1
Tirumangalam;-94.6;43.9;-82.2
Mangalagiri;-86.7;50.3;22.8
Kawartha Lakes;-67.7;-11.0;-54.5
Bombo;34.1;54.6;36.1
Libon;-79.8;9.6;-68.3
Sasagawa;-65.5;43.4;38.4
Itapira;-62.2;-58.9;-59.9
Carpina;1.3;28.3;22.6
Ciudad Real;-36.0;47.2;-22.7
Bugallon;-24.4;85.1;51.7
Ambajogai;-4.5;71.1;64.9
Gudur;-67.8;-51.1;-65.4
Acacias;50.7;88.4;57.2
Apple Valley;22.2;92.0;52.2
Itahari;61.9;95.4;95.2
Pozorrubio;-7.0;6.7;-4.3
Ardakan;-12.7;31.2;-0.1
Palencia;-83.3;-24.6;-56.6
Afak;-33.7;16.1;14.9
Dabra;-81.4;62.5;61.0
Tatebayashi;-47.1;-8.7;-20.2
Molina de Segura;55.7;77.8;65.6
Dorsten;-95.1;-44.7;-74.0
Gela;-24.5;44.4;18.8
Tura;-83.4;-26.8;-66.6
Di An;37.0;46.8;41.2
Dalaguete;-95.9;-88.5;-92.4
Tongye;-13.0;76.3;2.9
Wheeling;-87.9;-25.8;-62.6
Flower Mound;11.5;66.7;27.6
Estepona;-58.7;21.4;11.2
Wisil;-59.4;50.3;-58.2
Hoorn;12.0;61.1;33.7
Amakusa;-42.4;-31.7;-41.4
Sao Bento do Sul;-97.3;51.5;47.7
Samundri;-16.0;40.3;-12.7
Esperanza;-86.1;-19.4;-33.3
Harrisonburg;-57.8;28.4;-36.4
Balingasag;70.5;82.1;76.2
Toffo;-24.5;40.9;-22.9
Castrop-Rauxel;-70.3;52.2;-66.6
Wandiwash;-82.2;-47.1;-58.3
Kandori;12.4;91.6;60.1
Peda-Houeyogbe;-29.3;56.4;49.9
Gravesend;-97.2;-13.7;-57.0
Cedar Park;21.5;86.3;55.1
Darhan;42.8;73.4;57.2
Oshkosh;-58.7;50.7;6.2
Piracununga;-71.7;10.3;-41.4
Tanguieta;11.3;61.1;11.5
Miki;-75.7;-46.8;-48.0
Grand-Bassam;-8.7;57.2;1.8
Standerton;-48.0;47.8;-30.0
Copacabana;-49.5;21.3;-6.2
San Juan Opico;-22.2;38.6;13.5
Nizhyn;-41.5;85.0;12.0
Aprilia;-53.8;-21.1;-25.6
Winchester;-40.0;51.8;21.9
Bozuyuk;35.7;48.3;47.5
Skelleftea;-45.1;13.1;-4.0
Caninde;-97.7;33.2;-89.9
Dumangas;-62.4;99.0;12.0
Novoaltaysk;-24.8;64.7;-18.1
Saquarema;-55.7;17.3;-48.2
Ellicott City;24.6;39.4;26.1
Ouake;-6.6;-6.0;-6.4
Detmold;-72.9;53.5;-49.4
Palmeira dos Indios;-93.4;28.1;-79.9
Pocatello;-70.7;-22.2;-53.1
Alicia;-55.8;78.5;61.1
Joao Monlevade;-33.1;86.0;83.5
Pedro Brand;-89.7;22.4;-69.9
Majalengka;-3.8;84.8;-1.0
Uspantan;-85.2;-80.2;-83.5
Bongouanou;-56.8;-27.5;-34.1
Ramhormoz;42.5;56.6;50.4
Tatsunocho-tominaga;-8.2;35.2;19.3
Tarn Taran;-43.6;-28.6;-37.2
Khomeyn;-55.4;74.0;12.3
Cinar;-39.0;-16.9;-22.4
Hilton Head Island;11.5;32.6;19.7
Curvelo;-66.0;-41.8;-44.2
Mineral'nyye Vody;-36.3;65.0;-21.4
Cherry Hill;-53.4;90.0;56.0
Landshut;-0.3;79.9;52.8
Almelo;-17.6;-15.8;-16.0
Mankono;-93.3;-43.0;-74.5
Haveri;-1.1;94.8;42.7
Meshgin Shahr;13.6;17.1;16.1
Kara-Balta;38.9;57.4;56.5
Vriddhachalam;-3.3;12.2;11.3
Al Qa'im;6.7;83.7;78.4
Ouro Preto;-53.5;97.2;17.6
Yelabuga;-84.0;-34.1;-62.2
Kallakkurichchi;-39.9;32.3;-14.3
Majadahonda;-50.7;-48.7;-49.7
Sharm ash Shaykh;-78.2;17.6;-51.9
Brookes Point;-23.7;35.7;2.4
Santa Rosa;18.2;36.0;28.4
Konin;-94.8;-44.6;-71.1
Mansfield;-54.7;-23.4;-27.5
Woodbury;95.4;99.3;96.9
Arnsberg;-77.0;34.4;11.1
Prince George;-18.0;89.4;16.8
Kostiantynivka;-51.5;82.6;65.0
Samadiala;-57.6;-22.2;-43.3
Nova Serrana;-50.3;55.2;-22.7
Lala;-69.9;-31.8;-63.3
Lehi;13.4;26.0;21.4
Yurihonjo;-57.9;-22.4;-29.3
Inuyama;-45.3;62.6;-9.9
Turkoglu;-72.4;20.3;-2.5
Cunhinga;-91.5;-71.2;-82.9
Bawku;37.6;86.6;53.2
Yegoryevsk;-40.6;65.0;0.4
Kasama;-70.2;-39.8;-50.6
Bolingbrook;64.2;96.1;81.5
Chaigoubu;3.5;18.6;7.1
Beysehir;-38.9;-12.3;-34.8
Gobindgarh;-44.9;-44.3;-44.5
Tupi;-68.5;37.7;-51.9
Siuna;-24.2;17.6;15.9
Brick;-13.5;53.1;-10.2
Dale City;-72.0;35.7;-40.5
Pattukkottai;-27.0;92.8;31.6
Merignac;13.4;90.4;68.9
Missouri City;-79.3;38.9;-8.0
Linares;-72.9;35.5;17.5
Myslowice;-49.6;28.1;4.9
Jingzhou;28.0;64.4;52.7
Irece;-66.5;-54.6;-65.5
Shrewsbury;10.9;12.2;11.9
Quillota;-39.8;88.3;27.3
Troitsk;1.8;80.6;23.2
Bula;34.9;90.5;51.0
Picos;-14.6;41.3;20.6
El Hamma;-97.2;-85.1;-86.1
Bandar-e Genaveh;-91.9;88.3;16.2
Lanxi;10.7;69.0;60.9
Paterna;68.1;79.9;68.8
Bagan Si Api-api;41.3;98.2;64.2
Jose Abad Santos;-71.6;69.1;59.0
La Estrella;-65.7;61.1;-20.1
Mackay;77.5;86.4;82.6
Brakpan;-67.9;30.8;15.6
Lake Jackson;-70.0;4.8;-3.1
Zhuolu;40.5;84.2;43.2
Kirovo-Chepetsk;29.2;98.2;78.0
Vinhedo;58.8;59.4;58.9
Sodertalje;-35.4;29.1;24.0
Ludenscheid;84.0;87.8;84.1
Ostrowiec Swietokrzyski;31.5;81.1;33.3
Altoona;-48.4;-43.1;-44.8
Chapadinha;-8.4;99.3;37.8
Shibukawa;-4.8;86.0;74.8
Sault Ste. Marie;-54.6;36.3;35.0
Nepalganj;-62.7;10.9;-7.2
Belek;-24.1;32.9;16.7
Carles;-73.5;94.5;-36.8
Reconquista;-83.5;95.3;75.2
Ostend;-66.3;8.3;-11.6
San Fernando;-13.2;27.3;20.2
Farroupilha;6.2;99.4;23.2
Wenping;-15.8;3.8;-3.0
Sangareddi;-62.3;30.5;-8.0
Tokar;26.0;56.9;33.4
Shakargarh;39.7;56.2;44.8
Tan-Tan;-2.6;41.8;29.2
Sambrial;27.5;81.1;60.5
Chapayevsk;-55.9;-54.6;-55.2
Santa Rosa de Cabal;-58.3;90.1;20.2
Moa;29.9;44.1;33.5
Otawara;-20.6;9.6;-10.4
Doral;17.5;70.0;35.8
Owensboro;-85.1;-31.4;-72.4
Baghlan;-51.4;48.5;23.0
Naqadeh;52.6;84.0;80.0
Lujan de Cuyo;-74.2;-13.0;-68.2
Esbjerg;7.0;49.1;22.2
Bacacay;-42.5;72.1;60.0
Morong;17.0;25.6;23.4
Sanwal;1.7;23.1;7.8
Catanauan;-71.9;25.3;-39.7
Alegrete;-69.6;-40.5;-47.3
Catalca;11.1;29.1;15.8
Vsevolozhsk;-62.9;-19.8;-44.6
Turkmenbasy;42.4;73.5;63.6
Sotik;-66.5;-3.2;-11.9
Palin;-64.1;-30.7;-56.1
Padre Las Casas;27.6;68.9;42.3
San Vicente del Caguan;-19.3;97.2;30.8
Belovo;-74.4;87.7;45.7
Xiangjiaba;39.1;48.7;39.2
Virudunagar;-56.0;84.0;-33.3
Saint-Nazaire;-66.5;33.9;-57.7
Bakixanov;-87.1;-74.6;-85.7
Huong Tra;-77.1;-51.9;-68.9
Tres Coracoes;-57.5;89.5;87.9
Tocoa;-42.2;34.5;31.0
Pacatuba;-78.3;-67.8;-71.6
Siruguppa;20.8;74.8;37.5
Amparo;-59.0;86.9;-13.8
Crateus;-58.1;-57.6;-57.7
Pavia;49.7;96.2;52.0
Ede;-92.9;88.3;2.0
Aracati;-96.0;28.9;-94.1
Brandenburg;-87.4;53.1;49.9
Broomfield;84.3;93.6;93.5
Keshan;-93.6;-51.9;-83.2
Yafran;-95.6;-27.6;-49.7
Redlands;-23.2;-4.3;-8.8
Sipalay;7.6;41.6;33.2
Penafiel;-54.8;9.4;-0.5
Camalig;-61.8;-4.1;-32.5
Cleveland;34.5;34.6;34.6
Pililla;-37.4;50.3;-11.7
La Lima;-15.8;91.7;54.8
Concepcion del Uruguay;86.7;94.3;91.8
Belo Jardim;-82.6;12.1;-77.1
Pigcawayan;20.1;91.1;38.3
Aschaffenburg;-55.8;-19.3;-40.7
Dambulla;7.6;81.6;44.2
Zogbodome;-35.7;0.3;-3.9
Melton;8.6;80.0;30.3
Long My;-70.8;51.1;13.7
Pila;-14.3;93.8;34.4
Ostrow Wielkopolski;-12.5;5.1;-8.6
Dothan;67.0;92.5;70.7
Patzun;-87.4;97.8;62.6
Cajamar;-61.8;-16.4;-59.6
Nilanga;-33.5;92.3;51.5
Goya;-30.1;-21.3;-27.8
Gumaca;-86.3;23.9;-31.8
Warora;-56.2;86.0;-52.5
Turbana;11.0;48.0;39.8
Lajeado;-92.0;17.3;-56.7
Ishioka;-21.1;42.3;7.3
Casa Nova;5.4;97.7;23.6
Redmond;-87.0;-22.2;-30.2
Saymayl;-65.0;34.5;14.8
Shahrixon;-87.0;15.0;-54.8
Nanfengcun;-2.2;18.6;1.9
Colon;26.3;74.8;61.8
Farshut;20.3;39.0;20.3
Tibati;-54.3;-43.2;-51.5
Cremona;-83.2;-5.2;-21.8
Framingham;-72.1;47.7;13.9
Myaydo;-59.8;34.0;3.7
Santo Tirso;-80.5;23.6;7.7
Calauag;-61.5;-19.3;-23.8
Al Lith;28.5;38.0;34.4
Belo Tsiribihina;-91.8;41.8;18.1
Nadi;-13.2;24.9;-1.1
Merzifon;-50.5;74.8;12.3
Jackson;-7.7;75.3;41.3
Kawm Umbu;-6.5;79.3;75.9
Mun'gyong;-78.0;58.3;29.4
Yukuhashi;-77.2;9.2;-58.4
Quixeramobim;88.7;95.7;94.5
Janesville;-92.1;96.4;-22.9
Valenca;8.5;76.7;74.2
Mandla;-23.8;69.6;16.1
Bouafle;-80.8;-62.2;-67.9
Rayadrug;-98.8;-12.6;-13.4
Binalbagan;-74.2;24.1;-12.0
Talibon;-44.5;14.5;-41.4
Parang;-96.0;7.1;-47.9
Juana Diaz;62.9;78.8;64.1
Lubin;7.9;34.7;13.4
Dondo;35.7;78.3;68.2
Florida;7.4;60.9;60.0
Goa;26.5;79.0;29.8
Alexandroupoli;-95.6;-53.7;-56.1
Bocholt;-95.2;28.1;2.7
Carpi;-90.1;-33.6;-59.8
Katori;-78.5;-30.6;-48.4
Rayagada;-88.9;-53.5;-76.5
Tenkasi;-97.6;-59.9;-79.1
Lisburn;-95.4;-89.3;-94.1
Quartu Sant'Elena;32.6;72.6;33.2
Bunbury;-33.1;31.5;14.4
Sarnia;-90.7;94.9;-85.1
Wood Buffalo;-85.4;-44.1;-48.2
Benidorm;-99.2;-83.4;-98.7
Bapatla;30.0;69.4;32.8
Izmail;-14.1;91.8;12.3
Markapur;15.5;65.2;17.7
Shujaabad;0.2;39.6;36.7
Orani;-72.9;36.9;-8.3
San Francisco del Rincon;-82.9;-80.8;-81.3
Ganthier;-3.4;53.3;49.5
Kaukhali;44.8;62.4;61.1
Villa Tunari;-60.6;-31.1;-31.9
Mansfield;12.7;98.4;51.5
Malaut;-70.0;21.0;-68.8
Izalco;30.3;85.5;48.2
Ratangarh;-52.3;83.1;-22.2
Konongo;33.5;54.4;35.3
Huwei;63.6;72.4;69.4
Placetas;-33.5;87.8;51.2
Verkhnyaya Pyshma;76.2;80.4;79.8
Waukesha;-97.1;-71.9;-81.0
Warzat;11.8;47.5;45.0
Cabudare;72.4;74.1;73.2
Melong;4.7;87.7;31.2
Yinying;-94.6;-73.4;-85.3
Mauban;-99.7;60.2;-7.2
Ayvalik;-35.8;59.3;9.6
Gibara;9.2;31.0;17.1
Erd;-67.4;89.0;43.5
Entebbe;25.2;85.8;43.3
Baiquan;-67.1;75.3;5.7
Fatehabad;-43.7;-2.2;-32.9
Aliaga;-98.4;71.3;70.4
An Nu`maniyah;-69.0;11.8;-50.7
Minxiong;-25.3;35.7;29.8
Corozal;76.1;89.6;78.9
Wenatchee;-66.7;68.3;66.3
Bundaberg;-37.1;89.6;41.3
Thohoyandou;-19.7;75.3;66.1
Djemmal;-47.0;81.0;-14.0
Daytona Beach;-40.6;80.2;50.7
Castle Rock;5.3;67.6;44.1
Pan'an;-45.3;6.8;4.9
Kopargo;-20.6;-11.8;-13.5
Sankaranayinar Kovil;31.0;91.4;60.0
Moriya;-26.0;31.1;-15.9
Ritto;-14.2;53.4;17.9
Hujra Shah Muqim;-88.2;-4.1;-21.6
Tumauini;-73.2;93.2;6.6
Ejura;-29.5;49.0;-2.0
San Marcos;-53.0;27.4;-51.6
Badvel;-95.5;39.2;-80.2
Cacador;-77.2;1.7;0.6
Esperanza;-77.4;-51.0;-53.0
Union City;-45.3;-12.7;-25.1
Kabirwala;81.8;95.5;88.0
Chateauguay;61.8;76.1;74.7
Novomoskovsk;28.7;29.4;28.9
Rizal;26.6;51.3;46.7
Zenica;-50.1;53.4;24.8
Loule;0.9;70.8;39.0
Stafford;-40.2;-11.2;-18.2
Valparai;-46.5;1.8;-43.0
Kladno;-0.3;74.3;2.3
Altamura;7.8;23.6;15.1
Suratgarh;26.5;42.7;33.3
Chekhov;-61.6;50.5;-28.2
Eldersburg;42.7;71.0;68.9
Xangongo;33.0;36.8;34.2
Togoch'ale;-35.5;-13.3;-34.8
Conway;-38.5;8.0;7.1
Bur Fu'ad;-94.1;59.2;26.2
Sao Sebastiao do Paraiso;49.6;90.9;89.4
Caldas Novas;-32.5;94.5;55.5
Dandeli;-41.4;81.6;8.2
Bopa;-37.4;43.2;-36.8
Kovel;-14.6;87.7;62.0
Santa Maria La Pila;-44.3;0.7;-3.1
Tinambac;-17.8;98.5;95.5
San Pascual;-93.7;6.9;-27.2
Imerintsiatosika;49.1;96.3;73.3
Guzhou;-85.1;-82.7;-83.6
Eniwa;-94.6;5.1;-86.5
Sesvete;-72.3;-20.5;-71.6
Rongcheng;4.0;41.1;21.1
Zhanggu;30.7;99.2;89.7
Rocklin;-29.3;53.5;24.1
Rohri;-64.1;15.3;-15.2
Imola;-83.9;26.4;-37.7
Limonade;-38.6;-30.5;-36.7
Sheboygan;20.5;97.3;69.3
Casas Adobes;-33.9;-15.5;-19.7
St. Charles;2.6;79.3;29.9
Rhondda;-98.9;-71.0;-96.2
Satyamangalam;-66.9;45.5;-52.1
Kempten;-35.3;37.7;14.9
Villa del Rosario;-18.1;96.6;-13.0
Sanlucar de Barrameda;14.2;26.7;16.9
Az Zubaydiyah;26.2;71.0;43.7
Phu Quoc;17.8;78.7;66.6
Raha;-69.8;96.4;-53.8
Al `Amirat;-61.3;-35.5;-55.5
Oshnaviyeh;9.2;44.4;18.6
Nihtaur;24.6;76.8;43.0
Fanzhuang;-52.8;-16.5;-20.8
Cahama;13.5;90.8;42.7
Cianorte;0.3;29.3;14.7
Nansang;63.3;73.4;63.8
Shangchuankou;-66.2;21.8;6.4
Quilandi;-54.7;29.7;-14.4
Badhan;4.1;96.5;58.6
Celle;-95.8;24.4;-76.8
Nikki;-59.4;4.7;-7.6
Victoria;-96.7;-47.9;-55.0
Qingquan;-16.7;-1.4;-6.9
Garzon;0.9;76.7;41.1
Isna;69.1;87.7;70.7
Minami-Alps;-95.9;-32.2;-68.9
Saldanha;-73.4;-28.3;-32.5
Maple Grove;-74.5;65.5;-38.8
Cataguases;49.2;60.6;56.0
Tournai;-5.9;99.0;15.7
Russas;-42.6;2.2;-34.2
Walnut Creek;-85.2;34.9;8.2
Dublin;-53.0;-42.7;-51.7
North Richland Hills;-81.1;-19.5;-27.8
San Juan de los Lagos;-39.0;78.3;-14.7
Solok;-44.3;34.4;-7.2
Uwajima;49.2;67.7;49.8
Nowrangapur;-32.5;57.8;21.6
Massa;14.0;35.3;29.2
Suwalki;-43.7;39.9;-16.7
Gary;-93.8;69.9;-53.7
Glen Burnie;46.1;99.8;66.8
Colmar;-36.4;40.7;-1.0
Bristol;-76.6;-74.2;-75.9
Decatur;-61.2;55.1;-53.0
Velsen-Zuid;-22.8;-17.2;-17.9
Yitiaoshan;14.2;64.0;56.3
Roxas;-66.3;0.3;-37.2
West Bend;-34.0;21.7;-23.1
San Pedro;28.8;30.4;30.3
Indang;-67.3;-28.0;-64.5
Macaiba;-88.6;17.4;15.9
Saint-Jerome;-63.4;97.8;69.0
Don Carlos;-23.2;53.3;12.5
Kollegal;-93.1;81.0;-72.5
Samch'ok;67.6;88.4;82.4
La Paz;-99.1;-24.2;-41.5
Gniezno;58.5;81.7;70.1
Fedosiia;3.1;48.4;32.2
Bom Jesus da Lapa;-24.7;-20.4;-22.0
Cawayan;40.0;82.0;68.2
Fernandopolis;-62.5;79.3;67.4
Anan;-94.8;-79.3;-91.4
Poptun;-76.2;88.7;23.9
Sabae;-36.6;17.2;10.9
Lodi;44.5;81.3;48.2
Ongjang;6.0;47.5;29.7
Lima;-3.7;99.8;85.1
Florida;23.5;40.0;26.0
Mansehra;-63.4;78.0;-37.9
Chisec;76.4;88.3;82.8
Aqsu;-26.1;60.4;-20.3
Planeta Rica;26.3;43.3;39.2
Yanghe;-97.4;43.9;-18.9
Korba;-76.6;93.2;22.2
Bafia;-6.8;95.1;31.3
Ko Samui;9.4;20.5;19.8
Brumado;-87.2;33.6;-62.5
Pongnam;22.8;24.6;23.1
Liuhe;-60.7;73.3;31.7
Kamsar;17.8;93.1;78.2
Fulda;-82.7;-44.8;-69.1
Paradip Garh;36.5;86.5;52.8
Mamungan;-3.4;66.2;10.5
Huishi;-26.6;42.6;11.4
Ad Darb;-30.2;-16.6;-20.5
Necocli;-96.0;-61.6;-72.2
Mocuba;41.5;72.1;58.8
Minusinsk;-10.9;84.9;76.9
Renk;-67.8;45.6;42.6
Aparri;-81.6;19.0;-64.4
Smila;-9.7;26.2;14.9
Mococa;-76.4;-0.0;-66.4
Tanabe;-22.4;22.3;-9.5
Bagumbayan;-76.4;27.0;-65.2
Oliveira de Azemeis;68.4;99.3;90.1
Buenavista;-49.4;30.3;27.9
Purisima de Bustos;-81.0;-75.0;-77.0
Lakeville;-34.8;56.6;11.5
Mocuba;16.6;33.4;21.8
Blaine;-58.0;-42.5;-47.4
Arcoverde;-25.8;48.1;-23.6
San Leonardo;-32.1;31.4;3.9
Wagga Wagga;-55.0;82.6;17.8
Stargard Szczecinski;41.8;76.9;71.0
Tiangua;-96.9;73.5;-48.1
Say'un;37.7;58.5;58.2
Palghar;-48.4;16.0;-10.8
Dinslaken;-48.1;69.2;4.5
Poinciana;-17.3;-3.6;-12.0
Sousa;-93.1;86.3;71.3
Al Ahmadi;54.4;84.5;54.7
Noblesville;-64.0;1.8;-12.4
Wum;-39.2;94.2;43.8
San Pedro Ayampuc;-90.9;-51.0;-86.8
Soja;-40.9;24.0;-12.0
Nghia Lo;-40.6;-3.5;-11.3
Panna;-52.5;-29.4;-30.5
Aalen;51.1;52.2;51.1
Lake Elsinore;-77.9;-70.7;-72.5
Glogow;-77.1;-24.0;-42.3
